file,noisy_si_sdr,enhanced_si_sdr,si_sdr_improvement,speech_preservation_db,quiet_noise_reduction_db,quiet_enhanced_rms_dbfs,quiet_low_rms_dbfs,quiet_high_rms_dbfs,quiet_low_high_ratio_db,active_fraction,quiet_fraction,failure_mode
mix_0125.wav,8.522747993469238,12.330809593200684,3.8080615997314453,-0.8728317641210697,17.93732127790498,-46.812881422749754,-43.23971337388897,-62.32917153865601,19.089458164767052,0.896,0.072,ok
mix_0126.wav,2.9794349670410156,11.155719757080078,8.176284790039062,-0.46138696645122546,19.36037341576452,-39.571126239355124,-38.66449940415559,-64.88095697557624,26.216457571420648,0.768,0.176,ok
mix_0127.wav,14.08774471282959,14.875236511230469,0.7874917984008789,-0.8122095140200369,19.6250739705337,-49.49910514441683,-43.07538704513654,-65.38205041803832,22.30666337290178,0.864,0.152,ok
mix_0128.wav,4.610004901885986,11.304277420043945,6.694272518157959,-0.6006977044449959,13.344757900550182,-40.41804379085146,-32.36090118627875,-66.68463223901993,34.323731052741174,0.808,0.192,low_freq_wind
mix_0129.wav,7.000267028808594,12.12978744506836,5.129520416259766,-0.60655546537079,3.869145201115318,-56.14560413950825,-63.5515430660823,-72.85134231911104,9.299799253028743,0.912,0.024,ok
mix_0130.wav,0.6967150568962097,9.12580680847168,8.42909175157547,-2.2104941468537542,21.72305134545923,-46.75855345505017,-42.34193309549454,-83.93782372795272,41.59589063245818,0.912,0.088,ok
mix_0131.wav,7.032604217529297,10.919229507446289,3.886625289916992,-1.0785547495472416,13.295331570395803,-60.340817248667236,-61.018976744113154,-77.32424655576737,16.30526981165422,0.912,0.072,ok
mix_0132.wav,4.691443920135498,10.877165794372559,6.1857218742370605,-1.6152210601108368,19.305723826247693,-43.921238137798355,-36.77973707246151,-81.94060654939831,45.1608694769368,0.712,0.296,ok
mix_0133.wav,2.482661247253418,9.184073448181152,6.701412200927734,-1.8137258744366238,17.1021589470269,-40.62717181743204,-37.547044097446715,-67.57442723400365,30.027383136556928,0.88,0.08,ok
mix_0134.wav,14.021550178527832,13.652091979980469,-0.3694581985473633,-0.8508344459058381,15.594736565350454,-50.85729911083941,-44.313550971378476,-68.11797541969689,23.80442444831841,0.928,0.12,regression
mix_0135.wav,11.68478012084961,14.591838836669922,2.9070587158203125,-0.46206731060830575,14.801152098472139,-52.55119136883668,-54.76094484147283,-65.3924102890512,10.631465447578371,0.776,0.168,ok
mix_0136.wav,14.937931060791016,16.393537521362305,1.455606460571289,-0.4942244921852909,15.63633225773762,-57.43229799855421,-54.39055663047421,-79.13725870682819,24.74670207635398,0.92,0.08,ok
mix_0137.wav,-3.819836378097534,8.338797569274902,12.158633947372437,-0.9650080720200532,20.525509110866253,-36.16980135405774,-28.305393673347496,-60.72412184412947,32.418728170781975,0.752,0.264,low_freq_wind
mix_0138.wav,0.597030758857727,7.732200622558594,7.135169863700867,-0.9652600341518933,20.639721837311033,-48.10739572101308,-45.60120949835274,-77.22497306477078,31.623763566418045,0.936,0.032,ok
mix_0139.wav,2.3601784706115723,7.8790435791015625,5.51886510848999,-1.1389498003286211,12.367016691465427,-38.403948465284635,-33.61261459698738,-66.37394035371902,32.76132575673165,0.896,0.144,low_freq_wind
mix_0140.wav,-1.3781068325042725,6.522762775421143,7.900869607925415,-0.4654105022457081,12.360143838251329,-34.933225264959795,-27.473444617173826,-70.65742267620939,43.18397805903557,0.912,0.064,low_freq_wind
mix_0141.wav,4.254362106323242,9.29248046875,5.038118362426758,-0.890836025933891,16.673092565869876,-44.65197936644701,-46.42864084980183,-73.58315706758376,27.154516217781932,0.84,0.192,ok
mix_0142.wav,-2.5381577014923096,4.273045539855957,6.811203241348267,-2.0440738863890324,19.266366780935368,-35.83893147563633,-32.03370376572232,-66.43682586757367,34.40312210185136,0.944,0.048,low_freq_wind
mix_0143.wav,10.908757209777832,13.268089294433594,2.3593320846557617,-0.484282804388681,14.874351996433909,-46.63365753599159,-39.18922678975925,-65.70726448489027,26.51803769513102,0.848,0.16,ok
mix_0144.wav,-4.485293388366699,6.3902387619018555,10.875532150268555,-1.5400020727179673,22.65153866862248,-41.981484425022316,-36.36532513849146,-70.7039157850704,34.338590646578936,0.904,0.08,ok
mix_0145.wav,-3.7602548599243164,5.080699920654297,8.840954780578613,-1.806794688376864,23.461189128782642,-43.6559580333218,-36.45332672129727,-68.14012293190586,31.68679621060859,0.88,0.104,ok
mix_0146.wav,11.243878364562988,14.341925621032715,3.0980472564697266,-0.6241830121573908,12.708509517473477,-46.360191620340466,-42.90842470191893,-79.30787986531344,36.39945516339451,0.84,0.16,ok
mix_0147.wav,-1.7303063869476318,4.923681259155273,6.653987646102905,-1.0709253765813185,14.710341657316302,-35.747521453909094,-36.309704709430555,-71.36519160339319,35.05548689396263,0.912,0.096,ok
mix_0148.wav,12.150819778442383,12.639921188354492,0.4891014099121094,-0.6664495080089152,13.597556594176115,-45.374186177236815,-44.04359771252632,-69.62951257700566,25.58591486447934,0.8,0.192,ok
mix_0149.wav,0.06645134836435318,10.123392105102539,10.056940756738186,-1.2799439283915186,17.111556692173142,-40.20652238149105,-41.56599306760684,-73.66461692580123,32.09862385819439,0.84,0.176,ok
mix_0150.wav,7.219927787780762,9.8148193359375,2.5948915481567383,-0.9063870574773408,18.33638700103246,-43.995468128314215,-42.054178442106604,-97.08594163984054,55.031763197733945,0.976,0.024,ok
mix_0151.wav,14.304150581359863,14.276472091674805,-0.027678489685058594,-0.5304791362305418,16.494234212548527,-52.835832941757616,-57.130129394052844,-73.88309693682022,16.752967542767387,0.864,0.136,regression
mix_0152.wav,2.102654457092285,7.375541687011719,5.272887229919434,-1.3493790184275638,11.97180734373649,-42.23191176610762,-36.164406115098316,-61.83510062630995,25.67069451121164,0.912,0.064,ok
mix_0153.wav,13.011625289916992,14.620884895324707,1.6092596054077148,-1.2124132141168031,14.86691739458772,-48.34202715950938,-44.46974542260747,-75.47269923359381,31.00295381098634,0.872,0.128,ok
mix_0154.wav,2.5575203895568848,8.79055118560791,6.233030796051025,-1.0196300108831189,11.527337842366787,-32.91248771936993,-27.33278193732319,-64.7488276210983,37.41604568377512,0.96,0.04,low_freq_wind
mix_0155.wav,14.913764953613281,15.240950584411621,0.32718563079833984,-0.9565757212714734,14.716931433240694,-52.53242792791266,-46.22024043432725,-61.81978789114088,15.599547456813616,0.832,0.176,ok
mix_0156.wav,10.25375747680664,16.586071014404297,6.332313537597656,-0.5204087699219885,21.858687055157638,-53.01637195750799,-46.74835645686813,-65.71844166709751,18.970085210229374,0.864,0.104,ok
mix_0157.wav,0.249902606010437,8.359522819519043,8.109620213508606,-1.678437398766108,20.54095007959806,-43.574756959936735,-37.087443014492635,-69.26158585052632,32.17414283603369,0.92,0.04,ok
mix_0158.wav,-3.293551206588745,6.096713066101074,9.39026427268982,-1.2583348991942742,21.370517977359476,-45.8735207891779,-39.7948568751763,-69.36073168365259,29.56587480847629,0.728,0.264,ok
mix_0159.wav,5.204597473144531,8.997687339782715,3.7930898666381836,-0.6427503264452457,15.741791157168105,-43.19920703090055,-41.14372029275838,-62.35463894766962,21.210918654911243,0.912,0.072,ok
